ProductName,Category,StorageCondition,DaysUntilExpiration,DaysSinceOpened,IsOpened,IsSensitive,Quantity,PreviousWasteCount,PreviousSharedCount,Season,RiskScore,RiskLabel
Süt,Süt Ürünleri,Dondurucu,2,0,False,True,4.82,6,1,Kış,60,High
Kapalı Konserve,Konserve,Buzdolabı,240,0,False,False,1.22,6,5,İlkbahar,14,Low
Süt,Süt Ürünleri,Dondurucu,-2,0,False,True,0.36,0,2,Sonbahar,44,Medium
Balık,Et Ürünleri,Buzdolabı,-3,0,False,True,3.88,0,1,Yaz,62,High
Zeytinyağlı Yemek,Pişmiş Yemek,Dondurucu,4,10,True,True,3.79,0,2,Sonbahar,61,High
Kıyma,Et Ürünleri,Buzdolabı,-1,7,True,True,2.29,1,4,İlkbahar,89,Critical
Salatalık,Sebze,Buzdolabı,2,0,False,True,1.72,1,0,Yaz,58,Medium
Salatalık,Sebze,Oda Sıcaklığı,-1,0,False,True,4.87,4,0,Kış,94,Critical
Tavuk,Et Ürünleri,Buzdolabı,0,0,False,True,0.94,2,1,Kış,62,High
Kırmızı Et,Et Ürünleri,Dondurucu,2,1,True,True,0.98,1,5,Kış,52,Medium
Meyve Suyu,İçecek,Buzdolabı,-3,6,True,True,1.81,6,1,Sonbahar,100,Critical
Portakal,Meyve,Buzdolabı,5,0,False,False,4.19,1,3,Sonbahar,19,Low
Bulgur,Kuru Gıda,Buzdolabı,53,0,False,False,2.97,2,2,Yaz,4,Low
Pişmiş Makarna,Pişmiş Yemek,Buzdolabı,3,0,False,True,3.46,2,4,İlkbahar,36,Medium
Ispanak,Sebze,Dondurucu,-3,0,False,True,2.44,6,1,Yaz,78,High
Karpuz,Meyve,Oda Sıcaklığı,1,1,True,True,3.26,2,3,İlkbahar,90,Critical
Poğaça,Fırın Ürünü,Dondurucu,-1,0,False,True,3.66,0,1,Sonbahar,46,Medium
Üzüm,Meyve,Buzdolabı,1,0,False,True,4.94,4,1,Kış,60,High
Süt,Süt Ürünleri,Buzdolabı,7,4,True,True,0.95,5,3,Yaz,73,High
Sucuk,Et Ürünleri,Dondurucu,17,4,True,True,0.35,5,3,İlkbahar,49,Medium
Reçel,Kahvaltılık,Buzdolabı,83,8,True,False,4.62,6,3,İlkbahar,55,Medium
Reçel,Kahvaltılık,Dondurucu,64,1,True,False,1.92,5,4,Yaz,24,Low
Muz,Meyve,Oda Sıcaklığı,2,1,True,True,2.03,0,3,Yaz,90,Critical
Patates,Sebze,Dondurucu,14,0,False,False,1.68,5,5,İlkbahar,2,Low
Lavaş,Fırın Ürünü,Oda Sıcaklığı,2,1,True,False,3.31,5,4,Yaz,67,High
Soğan,Sebze,Dondurucu,17,6,True,False,1.15,2,4,Yaz,29,Low
Şeker,Kuru Gıda,Oda Sıcaklığı,173,0,False,False,2.02,5,1,Yaz,22,Low
Sucuk,Et Ürünleri,Dondurucu,18,3,True,True,2.52,6,5,Yaz,57,Medium
Brokoli,Sebze,Buzdolabı,-2,0,False,True,2.25,5,4,Yaz,76,High
Çorba,Pişmiş Yemek,Oda Sıcaklığı,2,9,True,True,1.99,3,2,Kış,100,Critical
Çilek,Meyve,Buzdolabı,4,4,True,True,1.84,1,0,Kış,68,High
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,4,7,True,False,1.26,2,4,İlkbahar,62,High
Zeytin,Kahvaltılık,Buzdolabı,60,9,True,False,3.2,3,0,Kış,49,Medium
Çorba,Pişmiş Yemek,Oda Sıcaklığı,-3,7,True,True,4.28,0,2,Sonbahar,100,Critical
Elma,Meyve,Oda Sıcaklığı,10,0,False,False,1.65,4,3,Yaz,22,Low
Poğaça,Fırın Ürünü,Dondurucu,0,0,False,True,4.72,4,4,Yaz,64,High
Marul,Sebze,Buzdolabı,2,0,False,True,0.89,2,0,Kış,54,Medium
Kabak,Sebze,Oda Sıcaklığı,-3,0,False,True,2.3,1,3,Yaz,84,Critical
Krema,Süt Ürünleri,Buzdolabı,5,0,False,True,0.33,0,0,Sonbahar,36,Medium
Un,Kuru Gıda,Oda Sıcaklığı,102,10,True,False,3.45,6,4,Yaz,57,Medium
Salam,Et Ürünleri,Dondurucu,8,0,False,True,1.25,3,5,Sonbahar,17,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Oda Sıcaklığı,-2,9,True,True,1.23,6,3,Sonbahar,100,Critical
Kabak,Sebze,Buzdolabı,7,10,True,True,4.48,5,4,İlkbahar,72,High
Makarna,Kuru Gıda,Dondurucu,196,5,True,False,3.49,1,4,Kış,25,Low
Pirinç,Kuru Gıda,Dondurucu,46,0,False,False,3.49,0,4,Yaz,0,Low
Salatalık,Sebze,Oda Sıcaklığı,4,0,False,True,2.94,4,3,Sonbahar,68,High
Nohut,Kuru Gıda,Oda Sıcaklığı,84,10,True,False,4.62,6,3,Kış,59,Medium
Makarna,Kuru Gıda,Oda Sıcaklığı,128,0,False,False,4.55,0,1,Sonbahar,2,Low
Brokoli,Sebze,Buzdolabı,3,10,True,True,3.82,1,0,Kış,77,High
Marul,Sebze,Buzdolabı,-3,0,False,True,3.33,5,3,Yaz,78,High
Sucuk,Et Ürünleri,Oda Sıcaklığı,8,7,True,True,3.95,0,2,Kış,78,High
Kıyma,Et Ürünleri,Dondurucu,3,5,True,True,1.28,1,2,İlkbahar,65,High
Zeytin,Kahvaltılık,Oda Sıcaklığı,32,0,False,False,0.52,0,3,Kış,0,Low
Peynir,Süt Ürünleri,Oda Sıcaklığı,9,2,True,True,0.94,1,3,İlkbahar,63,High
Portakal,Meyve,Oda Sıcaklığı,15,0,False,False,1.84,3,1,Kış,14,Low
Yoğurt,Süt Ürünleri,Oda Sıcaklığı,6,8,True,True,4.86,0,3,İlkbahar,76,High
Yoğurt,Süt Ürünleri,Oda Sıcaklığı,2,0,False,True,4.97,3,2,Yaz,84,Critical
Brokoli,Sebze,Dondurucu,0,0,False,True,2.05,1,4,İlkbahar,44,Medium
Brokoli,Sebze,Dondurucu,4,0,False,True,2.48,6,2,Sonbahar,48,Medium
Zeytin,Kahvaltılık,Oda Sıcaklığı,20,0,False,False,3.27,0,4,İlkbahar,0,Low
Armut,Meyve,Buzdolabı,-3,0,False,True,1.24,6,3,İlkbahar,74,High
Pişmiş Makarna,Pişmiş Yemek,Oda Sıcaklığı,0,7,True,True,0.59,4,2,Kış,100,Critical
Elma,Meyve,Oda Sıcaklığı,14,0,False,False,1.46,2,0,Sonbahar,12,Low
Un,Kuru Gıda,Oda Sıcaklığı,61,0,False,False,4.02,2,2,Kış,8,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Oda Sıcaklığı,-3,5,True,True,1.89,3,1,Kış,100,Critical
Karpuz,Meyve,Buzdolabı,2,2,True,True,0.63,5,4,Sonbahar,78,High
Süt,Süt Ürünleri,Dondurucu,1,7,True,True,2.21,5,5,Yaz,93,Critical
Şeker,Kuru Gıda,Dondurucu,312,3,True,False,3.46,1,0,Kış,24,Low
Biber,Sebze,Buzdolabı,1,10,True,True,2.41,6,4,İlkbahar,99,Critical
Brokoli,Sebze,Dondurucu,5,3,True,True,1.48,0,0,İlkbahar,56,Medium
Kaşar Peyniri,Süt Ürünleri,Dondurucu,9,0,False,True,4.98,6,5,Sonbahar,29,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Dondurucu,4,4,True,True,2.46,3,3,Yaz,70,High
Ekmek,Fırın Ürünü,Buzdolabı,4,0,False,False,2.65,6,5,İlkbahar,35,Medium
Karpuz,Meyve,Dondurucu,-3,0,False,True,0.37,2,3,Sonbahar,50,Medium
Çilek,Meyve,Buzdolabı,2,0,False,True,1.81,3,3,İlkbahar,52,Medium
Kaşar Peyniri,Süt Ürünleri,Buzdolabı,5,10,True,True,0.73,3,0,Yaz,93,Critical
Domates,Sebze,Dondurucu,5,6,True,True,2.68,0,0,Sonbahar,65,High
Soğan,Sebze,Dondurucu,22,9,True,False,0.64,5,0,Sonbahar,49,Medium
Çorba,Pişmiş Yemek,Dondurucu,3,0,False,True,0.52,4,4,İlkbahar,36,Medium
Havuç,Sebze,Buzdolabı,7,3,True,False,4.88,0,2,Sonbahar,32,Medium
Havuç,Sebze,Dondurucu,8,0,False,False,4.47,5,5,Kış,10,Low
Ayran,Süt Ürünleri,Oda Sıcaklığı,5,0,False,True,2.85,1,0,İlkbahar,62,High
Lavaş,Fırın Ürünü,Oda Sıcaklığı,-1,0,False,False,1.35,5,0,Kış,65,High
Patates,Sebze,Dondurucu,27,1,True,False,1.91,4,0,Sonbahar,28,Low
Patates,Sebze,Buzdolabı,25,0,False,False,3.77,6,0,Yaz,24,Low
Armut,Meyve,Oda Sıcaklığı,-1,9,True,True,4.68,0,3,Kış,100,Critical
Patates,Sebze,Buzdolabı,11,0,False,False,2.73,1,2,Yaz,0,Low
Açılmış Konserve,Konserve,Dondurucu,4,0,False,True,0.38,3,1,Kış,38,Medium
Un,Kuru Gıda,Buzdolabı,107,0,False,False,3.98,5,1,İlkbahar,18,Low
Üzüm,Meyve,Oda Sıcaklığı,-3,0,False,True,1.31,0,3,İlkbahar,72,High
Ekmek,Fırın Ürünü,Dondurucu,1,0,False,False,3.97,5,0,Kış,43,Medium
Üzüm,Meyve,Buzdolabı,0,0,False,True,3.52,0,1,Kış,54,Medium
Meyve Suyu,İçecek,Dondurucu,4,0,False,True,2.14,4,4,Yaz,44,Medium
Portakal,Meyve,Oda Sıcaklığı,1,2,True,False,0.64,0,5,Kış,45,Medium
Limon,Meyve,Buzdolabı,23,0,False,False,3.88,6,5,Kış,14,Low
Kıyma,Et Ürünleri,Dondurucu,-3,3,True,True,4.42,1,0,Kış,80,Critical
Karpuz,Meyve,Oda Sıcaklığı,7,10,True,True,4.82,0,0,Kış,82,Critical
Nohut,Kuru Gıda,Buzdolabı,137,0,False,False,0.91,0,2,Sonbahar,0,Low
Pişmiş Makarna,Pişmiş Yemek,Buzdolabı,0,0,False,True,3.84,0,4,Sonbahar,48,Medium
Çorba,Pişmiş Yemek,Dondurucu,0,2,True,True,3.11,3,2,Sonbahar,76,High
Etli Yemek,Pişmiş Yemek,Buzdolabı,3,7,True,True,1.08,6,0,Kış,97,Critical
Nohut,Kuru Gıda,Oda Sıcaklığı,32,0,False,False,1.86,3,4,Yaz,8,Low
Sucuk,Et Ürünleri,Oda Sıcaklığı,4,0,False,True,4.68,2,4,Sonbahar,58,Medium
Salam,Et Ürünleri,Buzdolabı,10,0,False,True,4.56,6,3,Sonbahar,41,Medium
Üzüm,Meyve,Buzdolabı,6,0,False,True,4.6,3,4,Sonbahar,27,Low
Kaşar Peyniri,Süt Ürünleri,Buzdolabı,13,0,False,True,0.75,5,5,Yaz,33,Medium
Bulgur,Kuru Gıda,Oda Sıcaklığı,70,0,False,False,2.54,5,0,Yaz,24,Low
Kırmızı Et,Et Ürünleri,Buzdolabı,4,0,False,True,3.35,1,2,İlkbahar,36,Medium
Simit,Fırın Ürünü,Dondurucu,-1,0,False,False,4.75,6,5,Kış,47,Medium
Limon,Meyve,Dondurucu,-3,10,True,False,4.05,4,3,Kış,80,Critical
Kıyma,Et Ürünleri,Dondurucu,3,1,True,True,0.35,2,1,Yaz,62,High
Zeytinyağlı Yemek,Pişmiş Yemek,Dondurucu,-2,0,False,True,2.87,0,0,Yaz,56,Medium
Süt,Süt Ürünleri,Buzdolabı,1,0,False,True,0.6,5,4,İlkbahar,58,Medium
Kapalı Konserve,Konserve,Buzdolabı,241,0,False,False,2.3,1,2,Yaz,0,Low
Bulgur,Kuru Gıda,Oda Sıcaklığı,48,10,True,False,0.41,5,0,İlkbahar,61,High
Ekmek,Fırın Ürünü,Oda Sıcaklığı,-2,10,True,False,0.8,2,5,Kış,80,Critical
Lavaş,Fırın Ürünü,Oda Sıcaklığı,3,10,True,False,2.16,6,5,İlkbahar,76,High
Çorba,Pişmiş Yemek,Oda Sıcaklığı,0,0,False,True,3.43,2,0,Yaz,94,Critical
Brokoli,Sebze,Buzdolabı,4,2,True,True,1.8,2,0,İlkbahar,64,High
Sucuk,Et Ürünleri,Buzdolabı,13,0,False,True,0.47,6,4,Yaz,39,Medium
Kapalı Konserve,Konserve,Dondurucu,87,10,True,False,3.49,1,3,Sonbahar,27,Low
Salatalık,Sebze,Buzdolabı,-3,3,True,True,0.88,2,2,İlkbahar,88,Critical
Elma,Meyve,Oda Sıcaklığı,-1,5,True,False,1.49,5,5,İlkbahar,92,Critical
Havuç,Sebze,Buzdolabı,-1,10,True,False,1.63,1,4,Sonbahar,74,High
Ayran,Süt Ürünleri,Oda Sıcaklığı,2,0,False,True,3.79,6,4,Sonbahar,84,Critical
Kırmızı Et,Et Ürünleri,Oda Sıcaklığı,3,5,True,True,4.96,5,3,Yaz,100,Critical
Üzüm,Meyve,Buzdolabı,4,10,True,True,4.19,5,5,Yaz,91,Critical
Muz,Meyve,Buzdolabı,2,0,False,True,2.71,2,2,Kış,50,Medium
Sucuk,Et Ürünleri,Oda Sıcaklığı,0,0,False,True,2.76,5,1,Yaz,100,Critical
Portakal,Meyve,Buzdolabı,18,10,True,False,3.22,3,5,Kış,39,Medium
Kapalı Konserve,Konserve,Oda Sıcaklığı,46,0,False,False,2.83,5,3,Kış,18,Low
Zeytin,Kahvaltılık,Oda Sıcaklığı,17,3,True,False,1.14,0,4,Yaz,24,Low
Kabak,Sebze,Oda Sıcaklığı,1,8,True,True,1.64,3,0,Sonbahar,100,Critical
Kaşar Peyniri,Süt Ürünleri,Buzdolabı,15,2,True,True,4.87,2,0,Kış,43,Medium
Salam,Et Ürünleri,Oda Sıcaklığı,7,5,True,True,2.41,0,0,İlkbahar,82,Critical
Soğan,Sebze,Oda Sıcaklığı,12,0,False,False,4.84,4,4,Yaz,12,Low
Çilek,Meyve,Oda Sıcaklığı,-1,8,True,True,1.29,0,4,Yaz,100,Critical
Karpuz,Meyve,Buzdolabı,0,0,False,True,3.67,1,4,Kış,52,Medium
Peynir,Süt Ürünleri,Buzdolabı,8,3,True,True,2.44,3,2,Sonbahar,59,Medium
Marul,Sebze,Oda Sıcaklığı,3,4,True,True,1.71,5,2,İlkbahar,100,Critical
Kabak,Sebze,Buzdolabı,3,0,False,True,1.48,0,5,Yaz,34,Medium
Üzüm,Meyve,Dondurucu,0,9,True,True,4.8,1,5,Kış,79,High
Limon,Meyve,Oda Sıcaklığı,25,0,False,False,0.78,6,1,Yaz,26,Low
Makarna,Kuru Gıda,Oda Sıcaklığı,191,0,False,False,2.67,5,0,Yaz,24,Low
Reçel,Kahvaltılık,Dondurucu,9,0,False,False,1.58,4,2,Kış,12,Low
Poğaça,Fırın Ürünü,Oda Sıcaklığı,-3,0,False,True,1.53,3,1,İlkbahar,88,Critical
Marul,Sebze,Dondurucu,-1,9,True,True,2.69,6,1,Kış,100,Critical
Elma,Meyve,Buzdolabı,11,0,False,False,0.39,0,3,Kış,0,Low
Ekmek,Fırın Ürünü,Buzdolabı,3,6,True,False,2.25,4,4,Kış,66,High
Pişmiş Pilav,Pişmiş Yemek,Dondurucu,-1,0,False,True,3.83,6,5,Kış,62,High
Zeytin,Kahvaltılık,Oda Sıcaklığı,58,10,True,False,3.78,0,2,Yaz,37,Medium
Balık,Et Ürünleri,Buzdolabı,1,0,False,True,1.79,5,1,Kış,64,High
Makarna,Kuru Gıda,Buzdolabı,1,0,False,False,3.27,3,5,Yaz,33,Medium
Brokoli,Sebze,Oda Sıcaklığı,-1,0,False,True,1.45,3,4,Sonbahar,82,Critical
Kıyma,Et Ürünleri,Buzdolabı,3,3,True,True,2.35,5,3,Sonbahar,78,High
Muz,Meyve,Buzdolabı,1,5,True,True,4.89,1,5,Sonbahar,77,High
Havuç,Sebze,Buzdolabı,9,8,True,False,4.26,4,5,İlkbahar,51,Medium
Soğan,Sebze,Dondurucu,6,2,True,False,3.59,4,2,Yaz,32,Medium
Meyve Suyu,İçecek,Dondurucu,-2,0,False,True,2.26,1,4,Kış,44,Medium
Domates,Sebze,Dondurucu,-3,0,False,True,1.25,2,2,Yaz,60,High
Domates,Sebze,Buzdolabı,0,10,True,True,2.08,1,3,Sonbahar,91,Critical
Sucuk,Et Ürünleri,Buzdolabı,-3,9,True,True,1.72,1,2,Yaz,100,Critical
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,-3,3,True,False,3.0,5,5,Sonbahar,83,Critical
Zeytin,Kahvaltılık,Oda Sıcaklığı,48,3,True,False,0.44,1,5,İlkbahar,26,Low
Karpuz,Meyve,Buzdolabı,-2,6,True,True,4.32,1,1,İlkbahar,95,Critical
Poğaça,Fırın Ürünü,Dondurucu,1,0,False,True,2.88,0,1,Sonbahar,36,Medium
Meyve Suyu,İçecek,Dondurucu,-2,10,True,True,4.01,0,3,Yaz,87,Critical
Ispanak,Sebze,Oda Sıcaklığı,0,0,False,True,4.4,6,4,Kış,94,Critical
Kırmızı Et,Et Ürünleri,Dondurucu,-3,3,True,True,4.0,4,5,Kış,82,Critical
Elma,Meyve,Buzdolabı,5,0,False,False,2.66,6,1,Kış,43,Medium
Havuç,Sebze,Buzdolabı,14,2,True,False,3.98,3,0,İlkbahar,32,Medium
Krema,Süt Ürünleri,Dondurucu,-1,0,False,True,3.9,3,0,Sonbahar,60,High
Patates,Sebze,Dondurucu,22,2,True,False,1.63,4,2,Sonbahar,24,Low
Kabak,Sebze,Buzdolabı,8,0,False,True,2.76,1,4,Yaz,27,Low
Nohut,Kuru Gıda,Dondurucu,66,6,True,False,2.01,6,2,İlkbahar,49,Medium
Soğan,Sebze,Buzdolabı,-3,0,False,False,2.07,4,3,Sonbahar,51,Medium
Çorba,Pişmiş Yemek,Dondurucu,-2,9,True,True,1.01,4,2,Kış,97,Critical
Karpuz,Meyve,Dondurucu,-1,3,True,True,2.52,6,5,Sonbahar,90,Critical
Soğan,Sebze,Oda Sıcaklığı,15,9,True,False,3.3,6,3,Yaz,59,Medium
Süt,Süt Ürünleri,Dondurucu,-3,4,True,True,0.44,2,4,İlkbahar,76,High
Ispanak,Sebze,Dondurucu,2,7,True,True,4.69,4,4,İlkbahar,83,Critical
Kıyma,Et Ürünleri,Buzdolabı,-3,9,True,True,1.0,0,2,Sonbahar,89,Critical
Soğan,Sebze,Buzdolabı,5,0,False,False,4.78,2,5,Kış,19,Low
Havuç,Sebze,Dondurucu,2,4,True,False,2.66,0,0,İlkbahar,51,Medium
Makarna,Kuru Gıda,Buzdolabı,202,6,True,False,1.57,0,3,İlkbahar,31,Medium
Patates,Sebze,Oda Sıcaklığı,28,0,False,False,3.04,0,0,Yaz,4,Low
Mercimek,Kuru Gıda,Dondurucu,73,0,False,False,1.14,5,4,Yaz,4,Low
Pişmiş Pilav,Pişmiş Yemek,Buzdolabı,1,0,False,True,1.41,2,2,Yaz,58,Medium
Mercimek,Kuru Gıda,Oda Sıcaklığı,140,3,True,False,3.17,5,1,İlkbahar,50,Medium
Süt,Süt Ürünleri,Buzdolabı,1,0,False,True,1.47,4,0,Yaz,70,High
Ayran,Süt Ürünleri,Buzdolabı,4,1,True,True,3.19,3,2,İlkbahar,64,High
Mercimek,Kuru Gıda,Oda Sıcaklığı,30,0,False,False,1.78,4,2,Kış,16,Low
Pişmiş Pilav,Pişmiş Yemek,Dondurucu,-2,0,False,True,4.74,2,5,Kış,46,Medium
Makarna,Kuru Gıda,Buzdolabı,129,0,False,False,3.59,6,2,Sonbahar,20,Low
Reçel,Kahvaltılık,Buzdolabı,7,5,True,False,1.08,3,3,Sonbahar,51,Medium
Soğan,Sebze,Buzdolabı,14,0,False,False,1.11,5,1,Yaz,18,Low
Bulgur,Kuru Gıda,Oda Sıcaklığı,55,1,True,False,0.69,5,3,İlkbahar,38,Medium
Pişmiş Makarna,Pişmiş Yemek,Oda Sıcaklığı,-3,0,False,True,1.25,0,0,Yaz,86,Critical
Ispanak,Sebze,Dondurucu,2,7,True,True,3.99,5,4,Sonbahar,87,Critical
Şeker,Kuru Gıda,Oda Sıcaklığı,214,6,True,False,1.47,3,2,İlkbahar,49,Medium
Poğaça,Fırın Ürünü,Buzdolabı,0,7,True,True,4.43,2,3,İlkbahar,95,Critical
Krema,Süt Ürünleri,Oda Sıcaklığı,4,0,False,True,4.88,3,1,İlkbahar,68,High
Portakal,Meyve,Buzdolabı,4,0,False,False,3.92,6,3,İlkbahar,39,Medium
Açılmış Konserve,Konserve,Oda Sıcaklığı,2,0,False,True,0.79,3,3,Yaz,82,Critical
Tavuk,Et Ürünleri,Buzdolabı,-2,1,True,True,2.69,3,3,Yaz,90,Critical
Çilek,Meyve,Dondurucu,-2,5,True,True,0.66,5,5,Kış,95,Critical
Makarna,Kuru Gıda,Dondurucu,221,0,False,False,2.24,4,0,Yaz,8,Low
Makarna,Kuru Gıda,Oda Sıcaklığı,219,0,False,False,4.57,1,4,Yaz,0,Low
Patates,Sebze,Oda Sıcaklığı,22,10,True,False,3.08,6,4,Sonbahar,57,Medium
Elma,Meyve,Buzdolabı,9,0,False,False,4.7,1,1,Yaz,10,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Dondurucu,4,5,True,True,0.72,5,4,İlkbahar,77,High
Sucuk,Et Ürünleri,Buzdolabı,15,0,False,True,4.21,5,4,Kış,27,Low
Kırmızı Et,Et Ürünleri,Dondurucu,5,0,False,True,0.39,1,4,İlkbahar,24,Low
Nohut,Kuru Gıda,Dondurucu,74,10,True,False,1.81,0,5,İlkbahar,19,Low
Şeker,Kuru Gıda,Oda Sıcaklığı,94,0,False,False,3.18,6,0,Yaz,28,Low
Poğaça,Fırın Ürünü,Dondurucu,1,4,True,True,3.75,1,2,Kış,66,High
Ispanak,Sebze,Oda Sıcaklığı,5,1,True,True,4.4,1,0,İlkbahar,82,Critical
Pişmiş Pilav,Pişmiş Yemek,Oda Sıcaklığı,-1,0,False,True,2.8,6,3,İlkbahar,96,Critical
Kaşar Peyniri,Süt Ürünleri,Buzdolabı,10,6,True,True,3.07,6,4,Sonbahar,76,High
Mercimek,Kuru Gıda,Oda Sıcaklığı,84,0,False,False,0.34,3,4,Sonbahar,8,Low
Domates,Sebze,Oda Sıcaklığı,7,0,False,True,2.38,6,2,Sonbahar,65,High
Kırmızı Et,Et Ürünleri,Buzdolabı,5,1,True,True,4.34,5,5,Sonbahar,66,High
Tavuk,Et Ürünleri,Buzdolabı,4,2,True,True,0.45,1,2,Yaz,64,High
Pişmiş Pilav,Pişmiş Yemek,Dondurucu,-1,4,True,True,3.59,3,2,Sonbahar,84,Critical
Sucuk,Et Ürünleri,Buzdolabı,2,0,False,True,1.8,1,5,Sonbahar,40,Medium
Elma,Meyve,Oda Sıcaklığı,19,4,True,False,2.05,1,5,İlkbahar,26,Low
Armut,Meyve,Oda Sıcaklığı,6,7,True,True,2.47,6,5,Yaz,100,Critical
Salatalık,Sebze,Oda Sıcaklığı,6,0,False,True,4.67,5,5,Sonbahar,55,Medium
Portakal,Meyve,Buzdolabı,-3,2,True,False,0.63,4,4,İlkbahar,69,High
Çorba,Pişmiş Yemek,Dondurucu,1,6,True,True,4.97,0,1,Yaz,81,Critical
Balık,Et Ürünleri,Buzdolabı,0,0,False,True,2.97,2,4,Kış,56,Medium
Krema,Süt Ürünleri,Oda Sıcaklığı,1,4,True,True,4.01,4,3,Yaz,100,Critical
Muz,Meyve,Dondurucu,2,8,True,True,0.72,1,0,Yaz,87,Critical
Zeytin,Kahvaltılık,Dondurucu,56,0,False,False,3.03,5,2,Kış,8,Low
Krema,Süt Ürünleri,Dondurucu,-3,0,False,True,3.67,1,0,Sonbahar,52,Medium
Peynir,Süt Ürünleri,Buzdolabı,10,0,False,True,0.25,0,5,Sonbahar,13,Low
Patates,Sebze,Oda Sıcaklığı,24,0,False,False,2.13,4,3,Yaz,14,Low
Ekmek,Fırın Ürünü,Oda Sıcaklığı,-3,0,False,False,1.15,2,0,İlkbahar,53,Medium
Poğaça,Fırın Ürünü,Oda Sıcaklığı,-1,0,False,True,4.88,5,5,Yaz,96,Critical
Soğan,Sebze,Dondurucu,35,8,True,False,2.94,4,1,İlkbahar,43,Medium
Domates,Sebze,Buzdolabı,0,0,False,True,1.95,6,5,Sonbahar,70,High
Mercimek,Kuru Gıda,Oda Sıcaklığı,32,1,True,False,1.96,3,4,Sonbahar,28,Low
Limon,Meyve,Oda Sıcaklığı,3,0,False,False,4.23,1,2,Kış,25,Low
Çilek,Meyve,Dondurucu,0,7,True,True,1.95,1,4,Sonbahar,81,Critical
Biber,Sebze,Dondurucu,2,5,True,True,4.99,0,0,Yaz,83,Critical
Çorba,Pişmiş Yemek,Oda Sıcaklığı,2,0,False,True,2.06,1,5,İlkbahar,62,High
Patates,Sebze,Oda Sıcaklığı,7,0,False,False,3.6,3,3,Sonbahar,18,Low
Kırmızı Et,Et Ürünleri,Oda Sıcaklığı,4,0,False,True,4.93,2,0,Sonbahar,66,High
Meyve Suyu,İçecek,Buzdolabı,-3,0,False,True,0.43,0,5,Sonbahar,46,Medium
Bulgur,Kuru Gıda,Buzdolabı,52,0,False,False,2.77,1,3,Yaz,0,Low
Kırmızı Et,Et Ürünleri,Oda Sıcaklığı,3,0,False,True,2.7,1,0,Kış,62,High
Soğan,Sebze,Buzdolabı,12,0,False,False,3.6,3,4,Kış,4,Low
Havuç,Sebze,Buzdolabı,13,0,False,False,2.23,3,5,Sonbahar,2,Low
Zeytin,Kahvaltılık,Oda Sıcaklığı,22,4,True,False,2.1,6,2,Yaz,52,Medium
Havuç,Sebze,Dondurucu,0,9,True,False,0.47,5,2,İlkbahar,86,Critical
Marul,Sebze,Oda Sıcaklığı,4,8,True,True,0.99,4,3,Yaz,100,Critical
Kapalı Konserve,Konserve,Oda Sıcaklığı,76,0,False,False,3.03,0,3,Sonbahar,0,Low
Etli Yemek,Pişmiş Yemek,Buzdolabı,2,0,False,True,3.38,5,3,Sonbahar,60,High
Tavuk,Et Ürünleri,Dondurucu,-2,0,False,True,3.59,4,4,Kış,56,Medium
Poğaça,Fırın Ürünü,Buzdolabı,1,9,True,True,0.91,6,3,Sonbahar,100,Critical
Salatalık,Sebze,Buzdolabı,3,0,False,True,1.37,1,2,Sonbahar,36,Medium
Marul,Sebze,Dondurucu,-2,10,True,True,0.41,0,0,Sonbahar,85,Critical
Lavaş,Fırın Ürünü,Dondurucu,1,0,False,False,0.47,1,2,İlkbahar,23,Low
Soğan,Sebze,Oda Sıcaklığı,0,0,False,False,1.85,4,4,Kış,53,Medium
Pirinç,Kuru Gıda,Buzdolabı,47,6,True,False,1.68,2,1,Sonbahar,43,Medium
Muz,Meyve,Dondurucu,5,6,True,True,1.52,3,5,İlkbahar,67,High
Makarna,Kuru Gıda,Dondurucu,118,0,False,False,0.4,2,3,Kış,0,Low
Nohut,Kuru Gıda,Dondurucu,177,3,True,False,3.57,0,5,Sonbahar,10,Low
Biber,Sebze,Buzdolabı,-2,1,True,True,1.84,0,3,Kış,70,High
Salatalık,Sebze,Buzdolabı,-2,7,True,True,4.15,1,0,Yaz,100,Critical
Ekmek,Fırın Ürünü,Oda Sıcaklığı,-2,8,True,False,0.56,3,4,Kış,86,Critical
Brokoli,Sebze,Dondurucu,-2,5,True,True,2.41,4,0,Sonbahar,100,Critical
Zeytin,Kahvaltılık,Dondurucu,26,0,False,False,2.3,4,0,İlkbahar,8,Low
Mercimek,Kuru Gıda,Dondurucu,165,0,False,False,0.36,5,3,Sonbahar,6,Low
Kırmızı Et,Et Ürünleri,Dondurucu,-3,2,True,True,0.32,3,3,Sonbahar,74,High
Havuç,Sebze,Dondurucu,17,3,True,False,2.56,6,4,Sonbahar,36,Medium
Çorba,Pişmiş Yemek,Dondurucu,1,0,False,True,3.18,0,2,Yaz,42,Medium
Krema,Süt Ürünleri,Oda Sıcaklığı,-2,4,True,True,3.69,5,5,Sonbahar,100,Critical
